Open Time,Order,Symbol_order,Type_order,Volume_order,Price_order,S / L,T / P,Time_order,State,Comment_order,Time_deal,Deal,Symbol_deal,Type_deal,Direction,Volume_deal,Price_deal,Commission,Swap,Profit,Balance,Comment_deal
2024.08.21 01:12:10,253.0,XAUUSDc,buy,1.93 / 1.93,0.0,2515.567,2522.587,2024.08.21 01:12:10,filled,Range Breakout Buy,2024.08.21 01:12:10,248.0,XAUUSDc,buy,in,1.93,2516.561,0,0.0,0.0,50.3,Range Breakout Buy
2024.08.21 01:12:29,254.0,XAUUSDc,sell,1.93 / 1.93,0.0,,,2024.08.21 01:12:29,filled,sl 2515.567,2024.08.21 01:12:29,249.0,XAUUSDc,sell,out,1.93,2515.555,0,0.0,-1.94,48.36,sl 2515.567
2024.08.26 01:42:02,255.0,XAUUSDc,sell,0.95 / 0.95,0.0,2512.301,2498.612,2024.08.26 01:42:02,filled,Range Breakout Sell,2024.08.26 01:42:02,250.0,XAUUSDc,sell,in,0.95,2510.72,0,0.0,0.0,48.36,Range Breakout Sell
2024.08.26 01:46:28,256.0,XAUUSDc,buy,0.95 / 0.95,0.0,,,2024.08.26 01:46:28,filled,sl 2512.301,2024.08.26 01:46:28,251.0,XAUUSDc,buy,out,0.95,2512.318,0,0.0,-1.52,46.84,sl 2512.301
2024.08.29 00:03:18,257.0,XAUUSDc,buy,1.15 / 1.15,0.0,2507.967,2518.875,2024.08.29 00:03:18,filled,Range Breakout Buy,2024.08.29 00:03:18,252.0,XAUUSDc,buy,in,1.15,2509.263,0,0.0,0.0,46.84,Range Breakout Buy
2024.08.29 05:53:39,258.0,XAUUSDc,sell,1.15 / 1.15,0.0,,,2024.08.29 05:53:39,filled,tp 2518.875,2024.08.29 05:53:39,253.0,XAUUSDc,sell,out,1.15,2518.9,0,0.0,11.08,57.92,tp 2518.875
2024.08.30 00:03:08,259.0,XAUUSDc,sell,1.36 / 1.36,0.0,2519.687,2508.203,2024.08.30 00:03:08,filled,Range Breakout Sell,2024.08.30 00:03:08,254.0,XAUUSDc,sell,in,1.36,2518.607,0,0.0,0.0,57.92,Range Breakout Sell
2024.08.30 01:31:03,260.0,XAUUSDc,buy,1.36 / 1.36,0.0,,,2024.08.30 01:31:03,filled,sl 2519.687,2024.08.30 01:31:03,255.0,XAUUSDc,buy,out,1.36,2519.7,0,0.0,-1.49,56.43,sl 2519.687
2024.09.02 00:45:02,261.0,XAUUSDc,buy,1.6 / 1.6,0.0,2503.918,2513.386,2024.09.02 00:45:02,filled,Range Breakout Buy,2024.09.02 00:45:02,256.0,XAUUSDc,buy,in,1.6,2505.095,0,0.0,0.0,56.43,Range Breakout Buy
2024.09.02 00:49:36,262.0,XAUUSDc,sell,1.6 / 1.6,0.0,,,2024.09.02 00:49:36,filled,sl 2503.918,2024.09.02 00:49:36,257.0,XAUUSDc,sell,out,1.6,2503.916,0,0.0,-1.89,54.54,sl 2503.918
2024.09.03 07:21:06,263.0,XAUUSDc,buy,1.88 / 1.88,0.0,2498.966,2506.787,2024.09.03 07:21:06,filled,Range Breakout Buy,2024.09.03 07:21:06,258.0,XAUUSDc,buy,in,1.88,2500.106,0,0.0,0.0,54.54,Range Breakout Buy
2024.09.03 10:07:36,264.0,XAUUSDc,sell,1.88 / 1.88,0.0,,,2024.09.03 10:07:36,filled,sl 2498.966,2024.09.03 10:07:36,259.0,XAUUSDc,sell,out,1.88,2498.952,0,0.0,-2.17,52.37,sl 2498.966
2024.09.05 04:03:02,265.0,XAUUSDc,sell,2.64 / 2.64,0.0,2494.897,2489.542,2024.09.05 04:03:02,filled,Range Breakout Sell,2024.09.05 04:03:02,260.0,XAUUSDc,sell,in,2.64,2494.283,0,0.0,0.0,52.37,Range Breakout Sell
2024.09.05 04:06:03,266.0,XAUUSDc,buy,2.64 / 2.64,0.0,,,2024.09.05 04:06:03,filled,sl 2494.897,2024.09.05 04:06:03,261.0,XAUUSDc,buy,out,2.64,2494.935,0,0.0,-1.72,50.65,sl 2494.897
2024.09.12 01:09:05,267.0,XAUUSDc,buy,1.38 / 1.38,0.0,2512.843,2522.698,2024.09.12 01:09:05,filled,Range Breakout Buy,2024.09.12 01:09:05,262.0,XAUUSDc,buy,in,1.38,2514.304,0,0.0,0.0,50.65,Range Breakout Buy
2024.09.12 01:59:01,268.0,XAUUSDc,sell,1.38 / 1.38,0.0,,,2024.09.12 01:59:01,filled,sl 2512.843,2024.09.12 01:59:01,263.0,XAUUSDc,sell,out,1.38,2512.825,0,0.0,-2.04,48.61,sl 2512.843
2024.09.13 00:33:02,269.0,XAUUSDc,buy,1.97 / 1.97,0.0,2558.906,2565.557,2024.09.13 00:33:02,filled,Range Breakout Buy,2024.09.13 00:33:02,264.0,XAUUSDc,buy,in,1.97,2559.839,0,0.0,0.0,48.61,Range Breakout Buy
2024.09.13 00:49:28,270.0,XAUUSDc,sell,1.97 / 1.97,0.0,,,2024.09.13 00:49:28,filled,sl 2558.906,2024.09.13 00:49:28,265.0,XAUUSDc,sell,out,1.97,2558.906,0,0.0,-1.84,46.77,sl 2558.906
2024.09.16 00:09:07,271.0,XAUUSDc,buy,2.77 / 2.77,0.0,2580.235,2584.78,2024.09.16 00:09:07,filled,Range Breakout Buy,2024.09.16 00:09:07,266.0,XAUUSDc,buy,in,2.77,2580.86,0,0.0,0.0,46.77,Range Breakout Buy
2024.09.16 01:11:59,272.0,XAUUSDc,sell,2.77 / 2.77,0.0,,,2024.09.16 01:11:59,filled,sl 2580.235,2024.09.16 01:11:59,267.0,XAUUSDc,sell,out,2.77,2580.222,0,0.0,-1.77,45.0,sl 2580.235
2024.09.18 00:03:08,273.0,XAUUSDc,buy,1.81 / 1.81,0.0,2574.012,2580.69,2024.09.18 00:03:08,filled,Range Breakout Buy,2024.09.18 00:03:08,268.0,XAUUSDc,buy,in,1.81,2574.923,0,0.0,0.0,45.0,Range Breakout Buy
2024.09.18 00:05:25,274.0,XAUUSDc,sell,1.81 / 1.81,0.0,,,2024.09.18 00:05:25,filled,sl 2574.012,2024.09.18 00:05:25,269.0,XAUUSDc,sell,out,1.81,2574.01,0,0.0,-1.65,43.35,sl 2574.012
2024.09.19 01:03:04,275.0,XAUUSDc,sell,0.35 / 0.35,0.0,2558.754,2526.021,2024.09.19 01:03:04,filled,Range Breakout Sell,2024.09.19 01:03:04,270.0,XAUUSDc,sell,in,0.35,2555.49,0,0.0,0.0,43.35,Range Breakout Sell
2024.09.19 02:07:38,276.0,XAUUSDc,buy,0.35 / 0.35,0.0,,,2024.09.19 02:07:38,filled,sl 2558.754,2024.09.19 02:07:38,271.0,XAUUSDc,buy,out,0.35,2558.765,0,0.0,-1.15,42.2,sl 2558.754
2024.09.23 00:03:17,277.0,XAUUSDc,sell,1.91 / 1.91,0.0,2620.272,2614.314,2024.09.23 00:03:17,filled,Range Breakout Sell,2024.09.23 00:03:17,272.0,XAUUSDc,sell,in,1.91,2619.843,0,0.0,0.0,42.2,Range Breakout Sell
2024.09.23 00:28:35,278.0,XAUUSDc,buy,1.91 / 1.91,0.0,,,2024.09.23 00:28:35,filled,sl 2620.272,2024.09.23 00:28:35,273.0,XAUUSDc,buy,out,1.91,2620.28,0,0.0,-0.84,41.36,sl 2620.272
2024.09.24 00:03:02,279.0,XAUUSDc,sell,1.5 / 1.5,0.0,2626.345,2618.947,2024.09.24 00:03:02,filled,Range Breakout Sell,2024.09.24 00:03:02,274.0,XAUUSDc,sell,in,1.5,2625.484,0,0.0,0.0,41.36,Range Breakout Sell
2024.09.24 00:14:33,280.0,XAUUSDc,buy,1.5 / 1.5,0.0,,,2024.09.24 00:14:33,filled,sl 2626.345,2024.09.24 00:14:33,275.0,XAUUSDc,buy,out,1.5,2626.35,0,0.0,-1.3,40.06,sl 2626.345
2024.09.27 00:03:00,281.0,XAUUSDc,sell,0.87 / 0.87,0.0,2672.708,2660.396,2024.09.27 00:03:00,filled,Range Breakout Sell,2024.09.27 00:03:00,276.0,XAUUSDc,sell,in,0.87,2671.336,0,0.0,0.0,40.06,Range Breakout Sell
2024.09.27 01:27:38,282.0,XAUUSDc,buy,0.87 / 0.87,0.0,,,2024.09.27 01:27:38,filled,sl 2672.708,2024.09.27 01:27:38,277.0,XAUUSDc,buy,out,0.87,2672.728,0,0.0,-1.21,38.85,sl 2672.708
2024.09.30 00:03:08,283.0,XAUUSDc,buy,0.52 / 0.52,0.0,2662.981,2683.015,2024.09.30 00:03:08,filled,Range Breakout Buy,2024.09.30 00:03:08,278.0,XAUUSDc,buy,in,0.52,2665.263,0,0.0,0.0,38.85,Range Breakout Buy
2024.09.30 00:21:35,284.0,XAUUSDc,sell,0.52 / 0.52,0.0,,,2024.09.30 00:21:35,filled,sl 2662.981,2024.09.30 00:21:35,279.0,XAUUSDc,sell,out,0.52,2662.959,0,0.0,-1.2,37.65,sl 2662.981
2024.10.02 00:03:03,285.0,XAUUSDc,sell,1 / 1,0.0,2660.652,2650.545,2024.10.02 00:03:03,filled,Range Breakout Sell,2024.10.02 00:03:03,280.0,XAUUSDc,sell,in,1.0,2659.48,0,0.0,0.0,37.65,Range Breakout Sell
2024.10.02 01:48:36,286.0,XAUUSDc,buy,1 / 1,0.0,,,2024.10.02 01:48:36,filled,sl 2660.652,2024.10.02 01:48:36,281.0,XAUUSDc,buy,out,1.0,2660.664,0,0.0,-1.18,36.47,sl 2660.652
2024.10.03 00:09:08,287.0,XAUUSDc,buy,0.59 / 0.59,0.0,2660.299,2676.877,2024.10.03 00:09:08,filled,Range Breakout Buy,2024.10.03 00:09:08,282.0,XAUUSDc,buy,in,0.59,2661.791,0,0.0,0.0,36.47,Range Breakout Buy
2024.10.03 00:12:36,288.0,XAUUSDc,sell,0.59 / 0.59,0.0,,,2024.10.03 00:12:36,filled,sl 2660.299,2024.10.03 00:12:36,283.0,XAUUSDc,sell,out,0.59,2660.29,0,0.0,-0.89,35.58,sl 2660.299
2024.10.04 12:33:06,289.0,XAUUSDc,sell,0.05 / 0.05,0.0,2657.61,2497.212,2024.10.04 12:33:06,filled,Range Breakout Sell,2024.10.04 12:33:06,284.0,XAUUSDc,sell,in,0.05,2639.563,0,0.0,0.0,35.58,Range Breakout Sell
2024.10.04 14:52:30,290.0,XAUUSDc,buy,0.05 / 0.05,0.0,,,2024.10.04 14:52:30,filled,sl 2657.610,2024.10.04 14:52:30,285.0,XAUUSDc,buy,out,0.05,2657.625,0,0.0,-0.9,34.68,sl 2657.610
2024.10.07 00:03:02,291.0,XAUUSDc,sell,0.87 / 0.87,0.0,2650.584,2639.91,2024.10.07 00:03:02,filled,Range Breakout Sell,2024.10.07 00:03:02,286.0,XAUUSDc,sell,in,0.87,2649.394,0,0.0,0.0,34.68,Range Breakout Sell
2024.10.07 00:11:05,292.0,XAUUSDc,buy,0.87 / 0.87,0.0,,,2024.10.07 00:11:05,filled,sl 2650.584,2024.10.07 00:11:05,287.0,XAUUSDc,buy,out,0.87,2650.591,0,0.0,-1.04,33.64,sl 2650.584
2024.10.10 00:03:04,293.0,XAUUSDc,sell,0.54 / 0.54,0.0,2608.757,2592.143,2024.10.10 00:03:04,filled,Range Breakout Sell,2024.10.10 00:03:04,288.0,XAUUSDc,sell,in,0.54,2606.799,0,0.0,0.0,33.64,Range Breakout Sell
2024.10.10 00:29:27,294.0,XAUUSDc,buy,0.54 / 0.54,0.0,,,2024.10.10 00:29:27,filled,sl 2608.757,2024.10.10 00:29:27,289.0,XAUUSDc,buy,out,0.54,2608.765,0,0.0,-1.06,32.58,sl 2608.757
2024.10.14 00:03:06,295.0,XAUUSDc,sell,0.51 / 0.51,0.0,2648.131,2630.968,2024.10.14 00:03:06,filled,Range Breakout Sell,2024.10.14 00:03:06,290.0,XAUUSDc,sell,in,0.51,2646.246,0,0.0,0.0,32.58,Range Breakout Sell
2024.10.14 00:31:37,296.0,XAUUSDc,buy,0.51 / 0.51,0.0,,,2024.10.14 00:31:37,filled,sl 2648.131,2024.10.14 00:31:37,291.0,XAUUSDc,buy,out,0.51,2648.158,0,0.0,-0.98,31.6,sl 2648.131
2024.10.16 00:03:03,297.0,XAUUSDc,sell,0.94 / 0.94,0.0,2660.498,2651.453,2024.10.16 00:03:03,filled,Range Breakout Sell,2024.10.16 00:03:03,292.0,XAUUSDc,sell,in,0.94,2659.511,0,0.0,0.0,31.6,Range Breakout Sell
2024.10.16 00:21:36,298.0,XAUUSDc,buy,0.94 / 0.94,0.0,,,2024.10.16 00:21:36,filled,sl 2660.498,2024.10.16 00:21:36,293.0,XAUUSDc,buy,out,0.94,2660.52,0,0.0,-0.95,30.65,sl 2660.498
2024.10.21 00:36:04,299.0,XAUUSDc,buy,0.95 / 0.95,0.0,2724.248,2732.951,2024.10.21 00:36:04,filled,Range Breakout Buy,2024.10.21 00:36:04,294.0,XAUUSDc,buy,in,0.95,2725.35,0,0.0,0.0,30.65,Range Breakout Buy
2024.10.21 00:38:38,300.0,XAUUSDc,sell,0.95 / 0.95,0.0,,,2024.10.21 00:38:38,filled,sl 2724.248,2024.10.21 00:38:38,295.0,XAUUSDc,sell,out,0.95,2724.243,0,0.0,-1.05,29.6,sl 2724.248
2024.10.22 00:06:06,301.0,XAUUSDc,buy,0.93 / 0.93,0.0,2721.863,2730.431,2024.10.22 00:06:06,filled,Range Breakout Buy,2024.10.22 00:06:06,296.0,XAUUSDc,buy,in,0.93,2723.133,0,0.0,0.0,29.6,Range Breakout Buy
2024.10.22 02:08:40,302.0,XAUUSDc,sell,0.93 / 0.93,0.0,,,2024.10.22 02:08:40,filled,tp 2730.431,2024.10.22 02:08:40,297.0,XAUUSDc,sell,out,0.93,2730.445,0,0.0,6.8,36.4,tp 2730.431
2024.10.23 00:30:03,303.0,XAUUSDc,sell,1.1 / 1.1,0.0,2746.068,2737.14,2024.10.23 00:30:03,filled,Range Breakout Sell,2024.10.23 00:30:03,298.0,XAUUSDc,sell,in,1.1,2745.166,0,0.0,0.0,36.4,Range Breakout Sell
2024.10.23 00:31:35,304.0,XAUUSDc,buy,1.1 / 1.1,0.0,,,2024.10.23 00:31:35,filled,sl 2746.068,2024.10.23 00:31:35,299.0,XAUUSDc,buy,out,1.1,2746.07,0,0.0,-0.99,35.41,sl 2746.068
2024.10.25 14:15:08,305.0,XAUUSDc,buy,0.42 / 0.42,0.0,2735.133,2757.66,2024.10.25 14:15:08,filled,Range Breakout Buy,2024.10.25 14:15:08,300.0,XAUUSDc,buy,in,0.42,2738.06,0,0.0,0.0,35.41,Range Breakout Buy
2024.10.25 14:18:41,306.0,XAUUSDc,sell,0.42 / 0.42,0.0,,,2024.10.25 14:18:41,filled,sl 2735.133,2024.10.25 14:18:41,301.0,XAUUSDc,sell,out,0.42,2735.118,0,0.0,-1.24,34.17,sl 2735.133
2024.10.28 06:12:04,307.0,XAUUSDc,buy,0.71 / 0.71,0.0,2738.985,2751.936,2024.10.28 06:12:04,filled,Range Breakout Buy,2024.10.28 06:12:04,302.0,XAUUSDc,buy,in,0.71,2740.602,0,0.0,0.0,34.17,Range Breakout Buy
2024.10.28 07:24:05,308.0,XAUUSDc,sell,0.71 / 0.71,0.0,,,2024.10.28 07:24:05,filled,sl 2738.985,2024.10.28 07:24:05,303.0,XAUUSDc,sell,out,0.71,2738.982,0,0.0,-1.15,33.02,sl 2738.985
2024.10.29 00:03:14,309.0,XAUUSDc,buy,1.27 / 1.27,0.0,2743.799,2750.792,2024.10.29 00:03:14,filled,Range Breakout Buy,2024.10.29 00:03:14,304.0,XAUUSDc,buy,in,1.27,2744.669,0,0.0,0.0,33.02,Range Breakout Buy
2024.10.29 00:21:50,310.0,XAUUSDc,sell,1.27 / 1.27,0.0,,,2024.10.29 00:21:50,filled,sl 2743.799,2024.10.29 00:21:50,305.0,XAUUSDc,sell,out,1.27,2743.788,0,0.0,-1.12,31.9,sl 2743.799
2024.10.30 00:03:03,311.0,XAUUSDc,buy,1.35 / 1.35,0.0,2774.778,2781.123,2024.10.30 00:03:03,filled,Range Breakout Buy,2024.10.30 00:03:03,306.0,XAUUSDc,buy,in,1.35,2775.735,0,0.0,0.0,31.9,Range Breakout Buy
2024.10.30 01:41:39,312.0,XAUUSDc,sell,1.35 / 1.35,0.0,,,2024.10.30 01:41:39,filled,tp 2781.123,2024.10.30 01:41:39,307.0,XAUUSDc,sell,out,1.35,2781.127,0,0.0,7.28,39.18,tp 2781.123
2024.10.31 00:03:04,313.0,XAUUSDc,sell,1.52 / 1.52,0.0,2785.746,2778.807,2024.10.31 00:03:04,filled,Range Breakout Sell,2024.10.31 00:03:04,308.0,XAUUSDc,sell,in,1.52,2784.914,0,0.0,0.0,39.18,Range Breakout Sell
2024.10.31 00:09:56,314.0,XAUUSDc,buy,1.52 / 1.52,0.0,,,2024.10.31 00:09:56,filled,sl 2785.746,2024.10.31 00:09:56,309.0,XAUUSDc,buy,out,1.52,2785.753,0,0.0,-1.28,37.9,sl 2785.746
2024.11.01 01:33:00,315.0,XAUUSDc,buy,0.67 / 0.67,0.0,2746.229,2761.331,2024.11.01 01:33:00,filled,Range Breakout Buy,2024.11.01 01:33:00,310.0,XAUUSDc,buy,in,0.67,2748.099,0,0.0,0.0,37.9,Range Breakout Buy
2024.11.01 01:39:29,316.0,XAUUSDc,sell,0.67 / 0.67,0.0,,,2024.11.01 01:39:29,filled,sl 2746.229,2024.11.01 01:39:29,311.0,XAUUSDc,sell,out,0.67,2746.228,0,0.0,-1.25,36.65,sl 2746.229
2024.11.04 01:00:05,317.0,XAUUSDc,buy,1.18 / 1.18,0.0,2739.467,2747.846,2024.11.04 01:00:05,filled,Range Breakout Buy,2024.11.04 01:00:05,312.0,XAUUSDc,buy,in,1.18,2740.261,0,0.0,0.0,36.65,Range Breakout Buy
2024.11.04 01:02:36,318.0,XAUUSDc,sell,1.18 / 1.18,0.0,,,2024.11.04 01:02:36,filled,sl 2739.467,2024.11.04 01:02:36,313.0,XAUUSDc,sell,out,1.18,2739.446,0,0.0,-0.96,35.69,sl 2739.467
2024.11.05 00:03:06,319.0,XAUUSDc,sell,1.17 / 1.17,0.0,2736.27,2728.053,2024.11.05 00:03:06,filled,Range Breakout Sell,2024.11.05 00:03:06,314.0,XAUUSDc,sell,in,1.17,2735.363,0,0.0,0.0,35.69,Range Breakout Sell
2024.11.05 00:25:30,320.0,XAUUSDc,buy,1.17 / 1.17,0.0,,,2024.11.05 00:25:30,filled,sl 2736.270,2024.11.05 00:25:30,315.0,XAUUSDc,buy,out,1.17,2736.288,0,0.0,-1.08,34.61,sl 2736.270
2024.11.06 01:45:03,321.0,XAUUSDc,buy,0.29 / 0.29,0.0,2744.237,2775.944,2024.11.06 01:45:03,filled,Range Breakout Buy,2024.11.06 01:45:03,316.0,XAUUSDc,buy,in,0.29,2748.18,0,0.0,0.0,34.61,Range Breakout Buy
2024.11.06 02:08:36,322.0,XAUUSDc,sell,0.29 / 0.29,0.0,,,2024.11.06 02:08:36,filled,sl 2744.237,2024.11.06 02:08:36,317.0,XAUUSDc,sell,out,0.29,2744.226,0,0.0,-1.15,33.46,sl 2744.237
2024.11.07 01:12:00,323.0,XAUUSDc,sell,0.39 / 0.39,0.0,2662.193,2639.216,2024.11.07 01:12:00,filled,Range Breakout Sell,2024.11.07 01:12:00,318.0,XAUUSDc,sell,in,0.39,2659.571,0,0.0,0.0,33.46,Range Breakout Sell
2024.11.07 07:17:20,324.0,XAUUSDc,buy,0.39 / 0.39,0.0,,,2024.11.07 07:17:20,filled,sl 2662.193,2024.11.07 07:17:20,319.0,XAUUSDc,buy,out,0.39,2662.208,0,0.0,-1.03,32.43,sl 2662.193
2024.11.08 01:03:00,325.0,XAUUSDc,sell,0.24 / 0.24,0.0,2707.59,2672.373,2024.11.08 01:03:00,filled,Range Breakout Sell,2024.11.08 01:03:00,320.0,XAUUSDc,sell,in,0.24,2703.635,0,0.0,0.0,32.43,Range Breakout Sell
2024.11.11 01:03:07,326.0,XAUUSDc,sell,0.23 / 0.23,0.0,2684.863,2647.711,2024.11.11 01:03:07,filled,Range Breakout Sell,2024.11.11 01:03:07,321.0,XAUUSDc,sell,in,0.23,2680.665,0,0.0,0.0,32.43,Range Breakout Sell
2024.11.11 01:58:38,327.0,XAUUSDc,buy,0.24 / 0.24,0.0,,,2024.11.11 01:58:38,filled,tp 2672.373,2024.11.11 01:58:38,322.0,XAUUSDc,buy,out,0.24,2672.348,0,0.0,7.51,39.94,tp 2672.373
2024.11.11 13:33:01,328.0,XAUUSDc,buy,0.23 / 0.23,0.0,,,2024.11.11 13:33:01,filled,tp 2647.711,2024.11.11 13:33:01,323.0,XAUUSDc,buy,out,0.23,2647.705,0,0.0,7.58,47.52,tp 2647.711
2024.11.12 01:30:04,329.0,XAUUSDc,sell,1.09 / 1.09,0.0,2620.64,2608.886,2024.11.12 01:30:04,filled,Range Breakout Sell,2024.11.12 01:30:04,324.0,XAUUSDc,sell,in,1.09,2619.322,0,0.0,0.0,47.52,Range Breakout Sell
2024.11.12 01:30:39,330.0,XAUUSDc,buy,1.09 / 1.09,0.0,,,2024.11.12 01:30:39,filled,sl 2620.640,2024.11.12 01:30:39,325.0,XAUUSDc,buy,out,1.09,2620.642,0,0.0,-1.44,46.08,sl 2620.640
2024.11.13 15:06:07,331.0,XAUUSDc,sell,0.41 / 0.41,0.0,2600.722,2570.896,2024.11.13 15:06:07,filled,Range Breakout Sell,2024.11.13 15:06:07,326.0,XAUUSDc,sell,in,0.41,2596.857,0,0.0,0.0,46.08,Range Breakout Sell
2024.11.13 15:11:15,332.0,XAUUSDc,buy,0.41 / 0.41,0.0,,,2024.11.13 15:11:15,filled,sl 2600.722,2024.11.13 15:11:15,327.0,XAUUSDc,buy,out,0.41,2600.725,0,0.0,-1.59,44.49,sl 2600.722
2024.11.14 01:03:06,333.0,XAUUSDc,sell,0.22 / 0.22,0.0,2572.975,2518.615,2024.11.14 01:03:06,filled,Range Breakout Sell,2024.11.14 01:03:06,328.0,XAUUSDc,sell,in,0.22,2567.513,0,0.0,0.0,44.49,Range Breakout Sell
2024.11.14 15:34:40,334.0,XAUUSDc,buy,0.22 / 0.22,0.0,,,2024.11.14 15:34:40,filled,sl 2572.975,2024.11.14 15:34:40,329.0,XAUUSDc,buy,out,0.22,2572.986,0,0.0,-1.2,43.29,sl 2572.975
2024.11.15 01:45:08,335.0,XAUUSDc,sell,0.57 / 0.57,0.0,2567.046,2546.562,2024.11.15 01:45:08,filled,Range Breakout Sell,2024.11.15 01:45:08,330.0,XAUUSDc,sell,in,0.57,2564.594,0,0.0,0.0,43.29,Range Breakout Sell
2024.11.15 02:02:41,336.0,XAUUSDc,buy,0.57 / 0.57,0.0,,,2024.11.15 02:02:41,filled,sl 2567.046,2024.11.15 02:02:41,331.0,XAUUSDc,buy,out,0.57,2567.069,0,0.0,-1.41,41.88,sl 2567.046
2024.11.18 00:54:07,337.0,XAUUSDc,buy,0.43 / 0.43,0.0,2574.038,2600.057,2024.11.18 00:54:07,filled,Range Breakout Buy,2024.11.18 00:54:07,332.0,XAUUSDc,buy,in,0.43,2577.24,0,0.0,0.0,41.88,Range Breakout Buy
2024.11.18 13:30:37,338.0,XAUUSDc,sell,0.43 / 0.43,0.0,,,2024.11.18 13:30:37,filled,tp 2600.057,2024.11.18 13:30:37,333.0,XAUUSDc,sell,out,0.43,2600.075,0,0.0,9.82,51.7,tp 2600.057
2024.11.20 00:09:06,339.0,XAUUSDc,buy,2.37 / 2.37,0.0,2635.023,2640.909,2024.11.20 00:09:06,filled,Range Breakout Buy,2024.11.20 00:09:06,334.0,XAUUSDc,buy,in,2.37,2635.904,0,0.0,0.0,51.7,Range Breakout Buy
2024.11.20 01:01:39,340.0,XAUUSDc,sell,2.37 / 2.37,0.0,,,2024.11.20 01:01:39,filled,tp 2640.909,2024.11.20 01:01:39,335.0,XAUUSDc,sell,out,2.37,2640.911,0,0.0,11.87,63.57,tp 2640.909
2024.11.22 00:06:06,341.0,XAUUSDc,buy,2.9 / 2.9,0.0,2669.406,2675.31,2024.11.22 00:06:06,filled,Range Breakout Buy,2024.11.22 00:06:06,336.0,XAUUSDc,buy,in,2.9,2670.121,0,0.0,0.0,63.57,Range Breakout Buy
2024.11.22 01:00:29,342.0,XAUUSDc,sell,2.9 / 2.9,0.0,,,2024.11.22 01:00:29,filled,tp 2675.310,2024.11.22 01:00:29,337.0,XAUUSDc,sell,out,2.9,2675.312,0,0.0,15.05,78.62,tp 2675.310
2024.11.25 01:00:03,343.0,XAUUSDc,sell,2.86 / 2.86,0.0,2711.459,2704.052,2024.11.25 01:00:03,filled,Range Breakout Sell,2024.11.25 01:00:03,338.0,XAUUSDc,sell,in,2.86,2710.868,0,0.0,0.0,78.62,Range Breakout Sell
2024.11.25 01:03:42,344.0,XAUUSDc,buy,2.86 / 2.86,0.0,,,2024.11.25 01:03:42,filled,tp 2704.052,2024.11.25 01:03:42,339.0,XAUUSDc,buy,out,2.86,2704.044,0,0.0,19.52,98.14,tp 2704.052
2024.11.27 00:18:06,345.0,XAUUSDc,sell,2.96 / 2.96,0.0,2631.105,2622.168,2024.11.27 00:18:06,filled,Range Breakout Sell,2024.11.27 00:18:06,340.0,XAUUSDc,sell,in,2.96,2630.273,0,0.0,0.0,98.14,Range Breakout Sell
2024.11.27 01:21:35,346.0,XAUUSDc,buy,2.96 / 2.96,0.0,,,2024.11.27 01:21:35,filled,sl 2631.105,2024.11.27 01:21:35,341.0,XAUUSDc,buy,out,2.96,2631.108,0,0.0,-2.47,95.67,sl 2631.105
2024.11.28 00:15:10,347.0,XAUUSDc,sell,6.75 / 6.75,0.0,2636.526,2632.701,2024.11.28 00:15:10,filled,Range Breakout Sell,2024.11.28 00:15:10,342.0,XAUUSDc,sell,in,6.75,2636.189,0,0.0,0.0,95.67,Range Breakout Sell
2024.11.28 00:15:26,348.0,XAUUSDc,buy,6.75 / 6.75,0.0,,,2024.11.28 00:15:26,filled,sl 2636.526,2024.11.28 00:15:26,343.0,XAUUSDc,buy,out,6.75,2636.539,0,0.0,-2.36,93.31,sl 2636.526
2024.11.29 00:09:08,349.0,XAUUSDc,sell,2.91 / 2.91,0.0,2637.978,2629.338,2024.11.29 00:09:08,filled,Range Breakout Sell,2024.11.29 00:09:08,344.0,XAUUSDc,sell,in,2.91,2636.803,0,0.0,0.0,93.31,Range Breakout Sell
2024.11.29 00:30:30,350.0,XAUUSDc,buy,2.91 / 2.91,0.0,,,2024.11.29 00:30:30,filled,sl 2637.978,2024.11.29 00:30:30,345.0,XAUUSDc,buy,out,2.91,2637.985,0,0.0,-3.44,89.87,sl 2637.978
2024.12.02 00:36:01,351.0,XAUUSDc,sell,0.67 / 0.67,0.0,2644.436,2608.571,2024.12.02 00:36:01,filled,Range Breakout Sell,2024.12.02 00:36:01,346.0,XAUUSDc,sell,in,0.67,2640.379,0,0.0,0.0,89.87,Range Breakout Sell
2024.12.02 11:35:21,352.0,XAUUSDc,buy,0.67 / 0.67,0.0,,,2024.12.02 11:35:21,filled,sl 2644.436,2024.12.02 11:35:21,347.0,XAUUSDc,buy,out,0.67,2644.437,0,0.0,-2.72,87.15,sl 2644.436
2024.12.03 01:30:04,353.0,XAUUSDc,sell,1.14 / 1.14,0.0,2640.279,2619.705,2024.12.03 01:30:04,filled,Range Breakout Sell,2024.12.03 01:30:04,348.0,XAUUSDc,sell,in,1.14,2638.072,0,0.0,0.0,87.15,Range Breakout Sell
2024.12.03 01:34:16,354.0,XAUUSDc,buy,1.14 / 1.14,0.0,,,2024.12.03 01:34:16,filled,sl 2640.279,2024.12.03 01:34:16,349.0,XAUUSDc,buy,out,1.14,2640.287,0,0.0,-2.53,84.62,sl 2640.279
